Equation,Dataset,Scale,Config_ID,Time_Mean_RMSE,Final_Step_RMSE,Time_Callable,RMSE
Perturbation,Zirahuen,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.042679618985857815,2.4200862189550022e-05
Perturbation,Zirahuen,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.23756610197597183,2.420086218954825e-05
Perturbation,Zirahuen,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.23619241401320323,2.420086218954825e-05
Perturbation,Zirahuen,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.1832099629973527,2.3855345973602944e-05
Perturbation,Zirahuen,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.17803388598258607,2.3855345973602944e-05
Perturbation,Zirahuen,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.31567473700852133,2.3855345973600427e-05
Perturbation,Zirahuen,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.3141941640060395,2.3855345973600427e-05
Perturbation,Zirahuen,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.39941427201847546,6.0046419339404164e-05
Perturbation,Zirahuen,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.4167985630047042,6.0046419339404164e-05
Perturbation,Zirahuen,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.5305261980101932,6.0046419339401664e-05
Perturbation,Zirahuen,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.5286924979882315,6.0046419339401664e-05
Perturbation,Alchichica,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.07514747200184502,0.00015425165836550707
Perturbation,Alchichica,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.08081578798010014,0.00015425165836550707
Perturbation,Alchichica,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.4179006839985959,0.00015425165836551507
Perturbation,Alchichica,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.4024786569934804,0.00015425165836551507
Perturbation,Alchichica,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.31931751800584607,9.834044380502647e-05
Perturbation,Alchichica,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.32849058401188813,9.834044380502647e-05
Perturbation,Alchichica,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.6127893090015277,9.83404438050267e-05
Perturbation,Alchichica,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.6065357420011424,9.83404438050267e-05
Perturbation,Alchichica,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.8709922579873819,5.601308749205363e-05
Perturbation,Alchichica,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.8490530510025565,5.601308749205363e-05
Perturbation,Alchichica,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.962843224988319,5.6013087492053554e-05
Perturbation,Alchichica,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.9651582110091113,5.6013087492053554e-05
Perturbation,Titicaca,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.014948010997613892,6.279324133441324e-05
Perturbation,Titicaca,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.01387399499071762,6.279324133441324e-05
Perturbation,Titicaca,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.038380971003789455,6.279324133441345e-05
Perturbation,Titicaca,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.05269499300629832,6.279324133441345e-05
Perturbation,Titicaca,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.06605216898606159,7.892990684485012e-06
Perturbation,Titicaca,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.08090135297970846,7.892990684485012e-06
Perturbation,Titicaca,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.09170558300684206,7.89299068448462e-06
Perturbation,Titicaca,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.08697594099794514,7.89299068448462e-06
Perturbation,Titicaca,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.11656668901559897,3.975500365729913e-06
Perturbation,Titicaca,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.11183931899722666,3.975500365729913e-06
Perturbation,Titicaca,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.3646560860215686,3.9755003657298475e-06
Perturbation,Titicaca,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.36532979999901727,3.9755003657298475e-06
Perturbation,Poopo,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.03708061098586768,0.00022335828125372913
Perturbation,Poopo,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.03856031800387427,0.00022335828125372913
Perturbation,Poopo,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.08452427899464965,0.0002233582812537288
Perturbation,Poopo,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.07443933701142669,0.0002233582812537288
Perturbation,Poopo,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.09927225299179554,1.6340887723689018e-05
Perturbation,Poopo,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.09249408799223602,1.6340887723689018e-05
Perturbation,Poopo,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.37021734900190495,1.6340887723688303e-05
Perturbation,Poopo,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.3573291559878271,1.6340887723688303e-05
Perturbation,Poopo,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.22029091700096615,5.584773191804155e-05
Perturbation,Poopo,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.21717002498917282,5.584773191804155e-05
Perturbation,Poopo,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.8048326610005461,5.5847731918035994e-05
Perturbation,Poopo,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.8104962479847018,5.5847731918035994e-05
Perturbation,Yuriria,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.04379745098412968,0.000153498136615638
Perturbation,Yuriria,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.05231245799222961,0.000153498136615638
Perturbation,Yuriria,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.14557895899633877,0.00015349813661563874
Perturbation,Yuriria,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.14817453001160175,0.00015349813661563874
Perturbation,Yuriria,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.12657881100312807,9.296836151910119e-05
Perturbation,Yuriria,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.12484940601279959,9.296836151910119e-05
Perturbation,Yuriria,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.20111270900815725,9.296836151910073e-05
Perturbation,Yuriria,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.20131128799403086,9.296836151910073e-05
Perturbation,Yuriria,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.282671107997885,6.724376370390215e-05
Perturbation,Yuriria,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.2712640289973933,6.724376370390215e-05
Perturbation,Yuriria,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.4365829330054112,6.724376370390329e-05
Perturbation,Yuriria,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.4497542649914976,6.724376370390329e-05
Perturbation,Erie,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.044576248998055235,0.00021334117517118819
Perturbation,Erie,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.04308376298286021,0.00021334117517118819
Perturbation,Erie,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.0684137899952475,0.00021334117517118827
Perturbation,Erie,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.05545713199535385,0.00021334117517118827
Perturbation,Erie,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.09990392599138431,0.00011840994356824838
Perturbation,Erie,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.10248961800243706,0.00011840994356824838
Perturbation,Erie,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.11640344097395428,0.00011840994356824789
Perturbation,Erie,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.10374711401527748,0.00011840994356824789
Perturbation,Erie,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.2231194899941329,5.38670206861812e-05
Perturbation,Erie,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.23538005698355846,5.38670206861812e-05
Perturbation,Erie,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.7142525679955725,5.386702068618212e-05
Perturbation,Erie,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.7336081899993587,5.386702068618212e-05
Perturbation,Malawi,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.01120680698659271,3.5881694160855963e-06
Perturbation,Malawi,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.013972674001706764,3.5881694160855963e-06
Perturbation,Malawi,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.03706300997873768,3.5881694160860126e-06
Perturbation,Malawi,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.04714992898516357,3.5881694160860126e-06
Perturbation,Malawi,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.04394270901684649,4.413474866443122e-05
Perturbation,Malawi,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.051519280998036265,4.413474866443122e-05
Perturbation,Malawi,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.195080035016872,4.413474866443076e-05
Perturbation,Malawi,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.18412736599566415,4.413474866443076e-05
Perturbation,Malawi,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.0949447360180784,1.9203505815142198e-05
Perturbation,Malawi,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.10420126901590265,1.9203505815142198e-05
Perturbation,Malawi,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.14220820600166917,1.9203505815142086e-05
Perturbation,Malawi,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.1413382989994716,1.9203505815142086e-05
Perturbation,Zempoala,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.0239671410236042,0.00016229007159332626
Perturbation,Zempoala,1,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.01804101699963212,0.00016229007159332626
Perturbation,Zempoala,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.03915123999468051,0.0001622900715933262
Perturbation,Zempoala,1,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.05304649900062941,0.0001622900715933262
Perturbation,Zempoala,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.07903773299767636,0.0001122778251781584
Perturbation,Zempoala,2,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.06762032001279294,0.0001122778251781584
Perturbation,Zempoala,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.35712408999097534,0.00011227782517815462
Perturbation,Zempoala,2,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.35358362502302043,0.00011227782517815462
Perturbation,Zempoala,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_True,,,0.16588159502134658,4.8932443298992964e-05
Perturbation,Zempoala,3,nvec_20_spsolve_cpu_mfFalse_preNone_upwind_False,,,0.16708789402036928,4.8932443298992964e-05
Perturbation,Zempoala,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_True,,,0.30617893498856574,4.89324432989934e-05
Perturbation,Zempoala,3,nvec_20_gmres_cuda_mfFalse_preilu_upwind_False,,,0.3058986569812987,4.89324432989934e-05
Heat,Cuitzeo,1,nvec_20_spsolve_cpu_mfFalse_preNone,3.081604177353723e-07,2.5099881021433e-08,0.3160292739921715,
Heat,Cuitzeo,1,nvec_20_gmres_cuda_mfFalse_preilu,3.0816041773884165e-07,2.509988102173369e-08,143.70343721998506,
Heat,Cuitzeo,2,nvec_20_spsolve_cpu_mfFalse_preNone,4.317080306288037e-08,3.574144453352218e-09,1.2844290710054338,
Heat,Cuitzeo,2,nvec_20_gmres_cuda_mfFalse_preilu,4.317080306341639e-08,3.574144453395844e-09,403.52949123099097,
Heat,Cuitzeo,3,nvec_20_spsolve_cpu_mfFalse_preNone,2.9389056914097513e-08,2.450786314670841e-09,3.967800043988973,
Heat,Cuitzeo,3,nvec_20_gmres_cuda_mfFalse_preilu,2.9389056915615035e-08,2.450786314791634e-09,750.6993314529827,
Heat,Catemaco,1,nvec_20_spsolve_cpu_mfFalse_preNone,1.6283829085398537e-06,1.473748035864152e-07,0.41369484199094586,
Heat,Catemaco,1,nvec_20_gmres_cuda_mfFalse_preilu,1.6283829085467653e-06,1.4737480358707052e-07,109.25444564200006,
Heat,Catemaco,2,nvec_20_spsolve_cpu_mfFalse_preNone,2.0763539997647029e-07,2.0762538646035828e-08,1.7542379099759273,
Heat,Catemaco,2,nvec_20_gmres_cuda_mfFalse_preilu,2.0763539998068396e-07,2.0762538646467073e-08,343.71048239199445,
Heat,Catemaco,3,nvec_20_spsolve_cpu_mfFalse_preNone,7.017378402819421e-08,6.574148972690927e-09,5.919097689999035,
Heat,Catemaco,3,nvec_20_gmres_cuda_mfFalse_preilu,7.017378403348665e-08,6.574148973233044e-09,626.5470071280142,
Heat,Caspio,1,nvec_20_spsolve_cpu_mfFalse_preNone,1.4080792814971355e-06,1.1993607998653913e-07,0.21392508200369775,
Heat,Caspio,1,nvec_20_gmres_cuda_mfFalse_preilu,1.4080792815011744e-06,1.1993607998695357e-07,104.76614998598234,
Heat,Caspio,2,nvec_20_spsolve_cpu_mfFalse_preNone,1.849067667251213e-07,1.6021840128938675e-08,0.8234689600067213,
Heat,Caspio,2,nvec_20_gmres_cuda_mfFalse_preilu,1.8490676672778167e-07,1.602184012918994e-08,356.45663676102413,
Heat,Caspio,3,nvec_20_spsolve_cpu_mfFalse_preNone,6.586646749533606e-08,5.719611490538976e-09,2.010651290009264,
Heat,Caspio,3,nvec_20_gmres_cuda_mfFalse_preilu,6.586646749830262e-08,5.719611490816055e-09,763.2484693770239,
Heat,Metztitlán,1,nvec_20_spsolve_cpu_mfFalse_preNone,9.407764564642673e-07,7.559358869666417e-08,0.18153432197868824,
Heat,Metztitlán,1,nvec_20_gmres_cuda_mfFalse_preilu,9.407764564644471e-07,7.559358869669029e-08,66.37637151501258,
Heat,Metztitlán,2,nvec_20_spsolve_cpu_mfFalse_preNone,8.381216104414872e-08,6.662485411674666e-09,0.6374858809867874,
Heat,Metztitlán,2,nvec_20_gmres_cuda_mfFalse_preilu,8.381216104426714e-08,6.662485411679518e-09,247.65769095899304,
Heat,Metztitlán,3,nvec_20_spsolve_cpu_mfFalse_preNone,2.5496213600376245e-08,2.0603859337218057e-09,1.5078822869982105,
Heat,Metztitlán,3,nvec_20_gmres_cuda_mfFalse_preilu,2.5496213600712273e-08,2.0603859337499617e-09,511.0839750149753,
Heat,Ness,1,nvec_20_spsolve_cpu_mfFalse_preNone,2.389048081515619e-08,1.861475613957572e-09,0.1370065049850382,
Heat,Ness,1,nvec_20_gmres_cuda_mfFalse_preilu,2.3890480815129694e-08,1.8614756139539775e-09,61.35634087899234,
Heat,Ness,2,nvec_20_spsolve_cpu_mfFalse_preNone,3.5336379468394736e-09,2.75236723711319e-10,0.38960337097523734,
Heat,Ness,2,nvec_20_gmres_cuda_mfFalse_preilu,3.5336379468243696e-09,2.752367237075097e-10,327.36515875998884,
Heat,Ness,3,nvec_20_spsolve_cpu_mfFalse_preNone,2.3402161899706092e-09,1.826867359473998e-10,0.8618460730067454,
Heat,Ness,3,nvec_20_gmres_cuda_mfFalse_preilu,2.340216190064797e-09,1.8268673595653848e-10,594.0907736590016,
Heat,Huron,1,nvec_20_spsolve_cpu_mfFalse_preNone,1.2605781406791484e-06,1.0261561522194525e-07,0.22820145901641808,
Heat,Huron,1,nvec_20_gmres_cuda_mfFalse_preilu,1.2605781406793695e-06,1.0261561522196921e-07,70.54003173101228,
Heat,Huron,2,nvec_20_spsolve_cpu_mfFalse_preNone,1.555299013687765e-07,1.2808549825270546e-08,0.7915290030068718,
Heat,Huron,2,nvec_20_gmres_cuda_mfFalse_preilu,1.5552990136920883e-07,1.2808549825313895e-08,248.6336197000055,
Heat,Huron,3,nvec_20_spsolve_cpu_mfFalse_preNone,3.4734623646904686e-08,2.8197294094537405e-09,1.9144460939860437,
Heat,Huron,3,nvec_20_gmres_cuda_mfFalse_preilu,3.4734623647180905e-08,2.8197294094768064e-09,464.6293841890001,
Heat,Chapala,1,nvec_20_spsolve_cpu_mfFalse_preNone,3.015408711397449e-07,2.472626369775265e-08,0.26523921999614686,
Heat,Chapala,1,nvec_20_gmres_cuda_mfFalse_preilu,3.0154087114063613e-07,2.4726263697810144e-08,128.18245054100407,
Heat,Chapala,2,nvec_20_spsolve_cpu_mfFalse_preNone,4.5847941351694345e-08,3.804569203547647e-09,1.092723426001612,
Heat,Chapala,2,nvec_20_gmres_cuda_mfFalse_preilu,4.584794135185736e-08,3.8045692035544985e-09,453.8232242829981,
Heat,Chapala,3,nvec_20_spsolve_cpu_mfFalse_preNone,2.1055508180087485e-08,1.743545171165823e-09,3.114432978007244,
Heat,Chapala,3,nvec_20_gmres_cuda_mfFalse_preilu,2.105550818090592e-08,1.7435451712374203e-09,871.4702871899935,
Heat,Ladoga,1,nvec_20_spsolve_cpu_mfFalse_preNone,6.070796476727763e-07,5.2441492738969216e-08,0.424524141009897,
Heat,Ladoga,1,nvec_20_gmres_cuda_mfFalse_preilu,6.070796476729349e-07,5.2441492738964544e-08,160.07774608102045,
Heat,Ladoga,2,nvec_20_spsolve_cpu_mfFalse_preNone,6.449941377100325e-08,5.425097618665289e-09,2.011235988989938,
Heat,Ladoga,2,nvec_20_gmres_cuda_mfFalse_preilu,6.449941377316597e-08,5.4250976188526285e-09,411.6334554310015,
Heat,Ladoga,3,nvec_20_spsolve_cpu_mfFalse_preNone,2.4857186650136554e-08,2.144948284667658e-09,6.646423350000987,
Heat,Ladoga,3,nvec_20_gmres_cuda_mfFalse_preilu,2.4857186652836038e-08,2.1449482849105903e-09,670.6718106109765,
Heat,Patzcuaro,1,nvec_20_spsolve_cpu_mfFalse_preNone,8.284389415835424e-07,6.713056557077505e-08,0.22970455599715933,
Heat,Patzcuaro,1,nvec_20_gmres_cuda_mfFalse_preilu,8.284389415833625e-07,6.7130565570774e-08,86.16863263200503,
Heat,Patzcuaro,2,nvec_20_spsolve_cpu_mfFalse_preNone,9.53020100140145e-08,7.758342406712492e-09,0.8027354239893612,
Heat,Patzcuaro,2,nvec_20_gmres_cuda_mfFalse_preilu,9.530201001544956e-08,7.758342406834157e-09,246.15918800400686,
Heat,Patzcuaro,3,nvec_20_spsolve_cpu_mfFalse_preNone,3.2942188552592686e-08,2.7237176398983358e-09,1.9600628239859361,
Heat,Patzcuaro,3,nvec_20_gmres_cuda_mfFalse_preilu,3.294218855314256e-08,2.7237176399493005e-09,555.3586388239928,
Heat,Baikal,1,nvec_20_spsolve_cpu_mfFalse_preNone,9.84245785150449e-08,7.691145831998949e-09,0.17464470898266882,
Heat,Baikal,1,nvec_20_gmres_cuda_mfFalse_preilu,9.842457851511012e-08,7.691145832006228e-09,69.76305290099117,
Heat,Baikal,2,nvec_20_spsolve_cpu_mfFalse_preNone,1.3013492268556829e-08,1.0192775597967225e-09,0.5525328739895485,
Heat,Baikal,2,nvec_20_gmres_cuda_mfFalse_preilu,1.30134922685481e-08,1.0192775597963658e-09,280.50171126800706,
Heat,Baikal,3,nvec_20_spsolve_cpu_mfFalse_preNone,6.120424913553532e-09,4.811392224880569e-10,1.215956501022447,
Heat,Baikal,3,nvec_20_gmres_cuda_mfFalse_preilu,6.1204249136485175e-09,4.811392224993785e-10,618.9767690820154,
Heat,Santa Maria del Oro,1,nvec_20_spsolve_cpu_mfFalse_preNone,1.3403838041093573e-06,1.252727956763432e-07,0.7364417839853559,
Heat,Santa Maria del Oro,1,nvec_20_gmres_cuda_mfFalse_preilu,1.3403838041216293e-06,1.252727956780048e-07,159.9811753309914,
Heat,Santa Maria del Oro,2,nvec_20_spsolve_cpu_mfFalse_preNone,1.602052316767714e-07,1.5290783601933278e-08,4.872780631005298,
Heat,Santa Maria del Oro,2,nvec_20_gmres_cuda_mfFalse_preilu,1.602052316898338e-07,1.5290783603317148e-08,415.0807417159958,
Heat,Santa Maria del Oro,3,nvec_20_spsolve_cpu_mfFalse_preNone,6.196587735535762e-08,6.728267195751054e-09,13.274493144010194,
Heat,Santa Maria del Oro,3,nvec_20_gmres_cuda_mfFalse_preilu,6.196587736538613e-08,6.72826719668014e-09,756.3879488599778,
Heat,Balkhash,1,nvec_20_spsolve_cpu_mfFalse_preNone,2.3700279993431258e-07,1.8580140555327257e-08,0.13492960200528614,
Heat,Balkhash,1,nvec_20_gmres_cuda_mfFalse_preilu,2.37002799934223e-07,1.8580140555336823e-08,50.08795450098114,
Heat,Balkhash,2,nvec_20_spsolve_cpu_mfFalse_preNone,3.3487540773408044e-08,2.6225176188311552e-09,0.36019551401841454,
Heat,Balkhash,2,nvec_20_gmres_cuda_mfFalse_preilu,3.348754077335912e-08,2.62251761882447e-09,132.40770192598575,
Heat,Balkhash,3,nvec_20_spsolve_cpu_mfFalse_preNone,1.3423150703654173e-08,1.0614453002671957e-09,0.7485527190146968,
Heat,Balkhash,3,nvec_20_gmres_cuda_mfFalse_preilu,1.342315070378318e-08,1.0614453002759421e-09,260.1796768239874,
Heat,Zirahuen,1,nvec_20_spsolve_cpu_mfFalse_preNone,9.717859391371326e-07,8.387082399809275e-08,0.4515701050113421,
Heat,Zirahuen,1,nvec_20_gmres_cuda_mfFalse_preilu,9.717859391367023e-07,8.387082399806114e-08,141.28777171799447,
Heat,Zirahuen,2,nvec_20_spsolve_cpu_mfFalse_preNone,1.1457414770645833e-07,1.0491194835715975e-08,2.3950389889942016,
Heat,Zirahuen,2,nvec_20_gmres_cuda_mfFalse_preilu,1.1457414770866778e-07,1.0491194835938743e-08,389.73081779200584,
Heat,Zirahuen,3,nvec_20_spsolve_cpu_mfFalse_preNone,4.355112688098137e-08,4.448694226077236e-09,7.419545636017574,
Heat,Zirahuen,3,nvec_20_gmres_cuda_mfFalse_preilu,4.355112688482774e-08,4.4486942264440766e-09,668.8349121189967,
Heat,Alchichica,1,nvec_20_spsolve_cpu_mfFalse_preNone,1.0670828860741544e-06,9.834596426231836e-08,0.8996058779885061,
Heat,Alchichica,1,nvec_20_gmres_cuda_mfFalse_preilu,1.0670828860776468e-06,9.834596426270961e-08,190.2320307600021,
Heat,Alchichica,2,nvec_20_spsolve_cpu_mfFalse_preNone,1.497256220890802e-07,1.943117272858968e-08,6.067681356013054,
Heat,Alchichica,2,nvec_20_gmres_cuda_mfFalse_preilu,1.4972562209779266e-07,1.9431172729110214e-08,417.2821377090004,
Heat,Alchichica,3,nvec_20_spsolve_cpu_mfFalse_preNone,5.426486464177306e-08,5.783461822352811e-09,16.091787994024344,
Heat,Alchichica,3,nvec_20_gmres_cuda_mfFalse_preilu,5.42648646498973e-08,5.7834618229879865e-09,791.0037878919975,
Heat,Titicaca,1,nvec_20_spsolve_cpu_mfFalse_preNone,1.1898182352900103e-06,9.737165668261707e-08,0.18024787402828224,
Heat,Titicaca,1,nvec_20_gmres_cuda_mfFalse_preilu,1.189818235290634e-06,9.73716566826707e-08,59.347451492998516,
Heat,Titicaca,2,nvec_20_spsolve_cpu_mfFalse_preNone,1.2086046114619965e-07,9.781392537263292e-09,0.5883569580037147,
Heat,Titicaca,2,nvec_20_gmres_cuda_mfFalse_preilu,1.2086046114741718e-07,9.78139253738823e-09,197.78897057901486,
Heat,Titicaca,3,nvec_20_spsolve_cpu_mfFalse_preNone,3.9548768761055905e-08,3.295470100185436e-09,1.2815979970037006,
Heat,Titicaca,3,nvec_20_gmres_cuda_mfFalse_preilu,3.9548768761852215e-08,3.295470100254188e-09,342.56127389598987,
Heat,Poopo,1,nvec_20_spsolve_cpu_mfFalse_preNone,5.466609344501174e-07,4.411604099650442e-08,0.29329774700454436,
Heat,Poopo,1,nvec_20_gmres_cuda_mfFalse_preilu,5.466609344517085e-07,4.411604099663134e-08,108.74384032399394,
Heat,Poopo,2,nvec_20_spsolve_cpu_mfFalse_preNone,5.698904223742369e-08,4.693646369268428e-09,1.1653977380192373,
Heat,Poopo,2,nvec_20_gmres_cuda_mfFalse_preilu,5.698904223711951e-08,4.693646369222248e-09,430.58682434199727,
Heat,Poopo,3,nvec_20_spsolve_cpu_mfFalse_preNone,2.242028883713594e-08,1.9022067470460677e-09,3.3992113120038994,
Heat,Poopo,3,nvec_20_gmres_cuda_mfFalse_preilu,2.242028883847452e-08,1.902206747165935e-09,771.7814561499981,
Heat,Yuriria,1,nvec_20_spsolve_cpu_mfFalse_preNone,5.449819825843772e-07,4.682020973668334e-08,0.3167090089991689,
Heat,Yuriria,1,nvec_20_gmres_cuda_mfFalse_preilu,5.449819825866445e-07,4.682020973689546e-08,164.76193486800184,
Heat,Yuriria,2,nvec_20_spsolve_cpu_mfFalse_preNone,7.461051878465587e-08,6.530184333874819e-09,1.3604104699916206,
Heat,Yuriria,2,nvec_20_gmres_cuda_mfFalse_preilu,7.461051878785983e-08,6.530184334184954e-09,492.7092501760053,
Heat,Yuriria,3,nvec_20_spsolve_cpu_mfFalse_preNone,3.589348170696356e-08,3.1995626612716913e-09,4.285797758988338,
Heat,Yuriria,3,nvec_20_gmres_cuda_mfFalse_preilu,3.589348171131575e-08,3.1995626616677437e-09,1072.0569954510138,
Heat,Erie,1,nvec_20_spsolve_cpu_mfFalse_preNone,1.8048670830645077e-07,1.4577581214844177e-08,0.30948326899670064,
Heat,Erie,1,nvec_20_gmres_cuda_mfFalse_preilu,1.8048670830747012e-07,1.4577581214933572e-08,179.7855543520127,
Heat,Erie,2,nvec_20_spsolve_cpu_mfFalse_preNone,2.975862265255588e-08,2.42125507321142e-09,1.2672036139992997,
Heat,Erie,2,nvec_20_gmres_cuda_mfFalse_preilu,2.9758622652736606e-08,2.421255073216628e-09,609.4215061499854,
Heat,Erie,3,nvec_20_spsolve_cpu_mfFalse_preNone,1.845266179869619e-08,1.5122263043637925e-09,3.7281168499903288,
Heat,Erie,3,nvec_20_gmres_cuda_mfFalse_preilu,1.8452661799269578e-08,1.5122263044086015e-09,857.6900754139933,
Heat,Malawi,1,nvec_20_spsolve_cpu_mfFalse_preNone,1.0082121707853629e-07,7.905083420665096e-09,0.19758690198068507,
Heat,Malawi,1,nvec_20_gmres_cuda_mfFalse_preilu,1.0082121707867764e-07,7.905083420673909e-09,98.1349304659816,
Heat,Malawi,2,nvec_20_spsolve_cpu_mfFalse_preNone,1.1577131355271609e-08,9.077292892359866e-10,0.7034172560088336,
