Equation,Dataset,Scale,Config_ID,Time_Mean_RMSE,CFL,dt,Time_Steps,Damping,Alpha,Time_Secs,RMSE
AdvReactionDiff,Catemaco,3,nvec_16_cuda_upwind_False,2.9266061144084825e-06,0.49961915160662157,0.005714285714285714,350.0,,,7.456800950923935,
AdvReactionDiff,Catemaco,4,nvec_16_cpu_upwind_True,0.008397525007662466,0.49934380535820855,0.004338394793926247,461.0,,,1.1678516099927947,
AdvReactionDiff,Catemaco,4,nvec_16_cpu_upwind_False,2.232088548595456e-06,0.49934380535820855,0.004338394793926247,461.0,,,2.0496045680483803,
AdvReactionDiff,Catemaco,4,nvec_16_cuda_upwind_True,0.008397524982063826,0.49934380535820855,0.004338394793926247,461.0,,,5.641403659014031,
AdvReactionDiff,Catemaco,4,nvec_16_cuda_upwind_False,2.2320889599919133e-06,0.49934380535820855,0.004338394793926247,461.0,,,11.200524272979237,
AdvReactionDiff,Caspio,1,nvec_16_cpu_upwind_True,0.010020474598128735,0.4975508659963776,0.014705882352941176,136.0,,,0.056551377987489104,
AdvReactionDiff,Caspio,1,nvec_16_cpu_upwind_False,9.193052977438928e-06,0.4975508659963776,0.014705882352941176,136.0,,,0.05709517002105713,
AdvReactionDiff,Caspio,1,nvec_16_cuda_upwind_True,0.010020474598103886,0.4975508659963776,0.014705882352941176,136.0,,,0.8840771419927478,
AdvReactionDiff,Caspio,1,nvec_16_cuda_upwind_False,9.193053785478992e-06,0.4975508659963776,0.014705882352941176,136.0,,,1.4733714669710025,
AdvReactionDiff,Caspio,2,nvec_16_cpu_upwind_True,0.009969884687313846,0.4995461830547694,0.008064516129032258,248.0,,,0.1484150179894641,
AdvReactionDiff,Caspio,2,nvec_16_cpu_upwind_False,2.361511914382135e-06,0.4995461830547694,0.008064516129032258,248.0,,,0.12301913893315941,
AdvReactionDiff,Caspio,2,nvec_16_cuda_upwind_True,0.009969884689071406,0.4995461830547694,0.008064516129032258,248.0,,,2.0784601799678057,
AdvReactionDiff,Caspio,2,nvec_16_cuda_upwind_False,2.3615124741753467e-06,0.4995461830547694,0.008064516129032258,248.0,,,4.005413870909251,
AdvReactionDiff,Caspio,3,nvec_16_cpu_upwind_True,0.00939718642364453,0.4992224231279515,0.0056022408963585435,357.0,,,0.34792430605739355,
AdvReactionDiff,Caspio,3,nvec_16_cpu_upwind_False,1.1706572332776132e-06,0.4992224231279515,0.0056022408963585435,357.0,,,0.30606917291879654,
AdvReactionDiff,Caspio,3,nvec_16_cuda_upwind_True,0.009397186420522823,0.4992224231279515,0.0056022408963585435,357.0,,,3.6632164319744334,
AdvReactionDiff,Caspio,3,nvec_16_cuda_upwind_False,1.1706575145373095e-06,0.4992224231279515,0.0056022408963585435,357.0,,,6.911050774040632,
AdvReactionDiff,Caspio,4,nvec_16_cpu_upwind_True,0.008410068654140273,0.49980159918432465,0.00423728813559322,472.0,,,0.6867672960506752,
AdvReactionDiff,Caspio,4,nvec_16_cpu_upwind_False,8.146808337402284e-07,0.49980159918432465,0.00423728813559322,472.0,,,0.8313386649824679,
AdvReactionDiff,Caspio,4,nvec_16_cuda_upwind_True,0.00841006864115365,0.49980159918432465,0.00423728813559322,472.0,,,4.897925456985831,
AdvReactionDiff,Caspio,4,nvec_16_cuda_upwind_False,8.146809678525419e-07,0.49980159918432465,0.00423728813559322,472.0,,,10.461904210969806,
AdvReactionDiff,Metztitlán,1,nvec_16_cpu_upwind_True,0.003995918693315338,0.4964425517139369,0.015267175572519083,131.0,,,0.06389790296088904,
AdvReactionDiff,Metztitlán,1,nvec_16_cpu_upwind_False,6.3064635722457294e-06,0.4964425517139369,0.015267175572519083,131.0,,,0.05676101800054312,
AdvReactionDiff,Metztitlán,1,nvec_16_cuda_upwind_True,0.003995918692997334,0.4964425517139369,0.015267175572519083,131.0,,,0.765201341942884,
AdvReactionDiff,Metztitlán,1,nvec_16_cuda_upwind_False,6.306463505379297e-06,0.4964425517139369,0.015267175572519083,131.0,,,1.325854578986764,
AdvReactionDiff,Metztitlán,2,nvec_16_cpu_upwind_True,0.003915825690175,0.499225580817963,0.008368200836820083,239.0,,,0.12321247300133109,
AdvReactionDiff,Metztitlán,2,nvec_16_cpu_upwind_False,1.8239910587156442e-06,0.499225580817963,0.008368200836820083,239.0,,,0.10659639909863472,
AdvReactionDiff,Metztitlán,2,nvec_16_cuda_upwind_True,0.0039158256906493185,0.499225580817963,0.008368200836820083,239.0,,,1.8403049510670826,
AdvReactionDiff,Metztitlán,2,nvec_16_cuda_upwind_False,1.8239907631967334e-06,0.499225580817963,0.008368200836820083,239.0,,,3.483572791912593,
AdvReactionDiff,Metztitlán,3,nvec_16_cpu_upwind_True,0.003712644342365431,0.499982365963808,0.0058997050147492625,339.0,,,0.264390027965419,
AdvReactionDiff,Metztitlán,3,nvec_16_cpu_upwind_False,9.192177221933923e-07,0.499982365963808,0.0058997050147492625,339.0,,,0.2266035130014643,
AdvReactionDiff,Metztitlán,3,nvec_16_cuda_upwind_True,0.0037126443394554704,0.499982365963808,0.0058997050147492625,339.0,,,3.669109897920862,
AdvReactionDiff,Metztitlán,3,nvec_16_cuda_upwind_False,9.192174114107043e-07,0.499982365963808,0.0058997050147492625,339.0,,,6.610899818944745,
AdvReactionDiff,Metztitlán,4,nvec_16_cpu_upwind_True,0.0033961783347356248,0.49970847398664864,0.0044742729306487695,447.0,,,0.562064750934951,
AdvReactionDiff,Metztitlán,4,nvec_16_cpu_upwind_False,6.363180425498426e-07,0.49970847398664864,0.0044742729306487695,447.0,,,0.5689113129628822,
AdvReactionDiff,Metztitlán,4,nvec_16_cuda_upwind_True,0.003396178327873121,0.49970847398664864,0.0044742729306487695,447.0,,,5.330803713062778,
AdvReactionDiff,Metztitlán,4,nvec_16_cuda_upwind_False,6.363177863727686e-07,0.49970847398664864,0.0044742729306487695,447.0,,,9.654024610994384,
AdvReactionDiff,Ness,1,nvec_16_cpu_upwind_True,0.0006722204112803175,0.4995287088632918,0.006968641114982578,287.0,,,0.06336745899170637,
AdvReactionDiff,Ness,1,nvec_16_cpu_upwind_False,1.4112136398494855e-07,0.4995287088632918,0.006968641114982578,287.0,,,0.05331879993900657,
AdvReactionDiff,Ness,1,nvec_16_cuda_upwind_True,0.000672220410448909,0.4995287088632918,0.006968641114982578,287.0,,,1.6690400519873947,
AdvReactionDiff,Ness,1,nvec_16_cuda_upwind_False,1.411213207581358e-07,0.4995287088632918,0.006968641114982578,287.0,,,2.2030064170248806,
AdvReactionDiff,Ness,2,nvec_16_cpu_upwind_True,0.0009472788717651326,0.4999693698695022,0.004228329809725159,473.0,,,0.10438850789796561,
AdvReactionDiff,Ness,2,nvec_16_cpu_upwind_False,4.941623717583476e-08,0.4999693698695022,0.004228329809725159,473.0,,,0.12406390008982271,
AdvReactionDiff,Ness,2,nvec_16_cuda_upwind_True,0.0009472788684407982,0.4999693698695022,0.004228329809725159,473.0,,,4.049499273998663,
AdvReactionDiff,Ness,2,nvec_16_cuda_upwind_False,4.9416200423778076e-08,0.4999693698695022,0.004228329809725159,473.0,,,6.236592944944277,
AdvReactionDiff,Ness,3,nvec_16_cpu_upwind_True,0.0009603121976888419,0.499992013860155,0.0030075187969924814,665.0,,,0.26149248296860605,
AdvReactionDiff,Ness,3,nvec_16_cpu_upwind_False,4.0303019668692645e-08,0.499992013860155,0.0030075187969924814,665.0,,,0.22517548000905663,
AdvReactionDiff,Ness,3,nvec_16_cuda_upwind_True,0.000960312194667867,0.499992013860155,0.0030075187969924814,665.0,,,7.979005945031531,
AdvReactionDiff,Ness,3,nvec_16_cuda_upwind_False,4.0302996949124676e-08,0.499992013860155,0.0030075187969924814,665.0,,,11.810205603949726,
AdvReactionDiff,Ness,4,nvec_16_cpu_upwind_True,0.0009364414547261532,0.4996344605274116,0.002285714285714286,875.0,,,0.5349324349081144,
AdvReactionDiff,Ness,4,nvec_16_cpu_upwind_False,4.896478027211325e-08,0.4996344605274116,0.002285714285714286,875.0,,,0.49197539198212326,
AdvReactionDiff,Ness,4,nvec_16_cuda_upwind_True,0.0009364414532939723,0.4996344605274116,0.002285714285714286,875.0,,,10.608380480087362,
AdvReactionDiff,Ness,4,nvec_16_cuda_upwind_False,4.896475119893853e-08,0.4996344605274116,0.002285714285714286,875.0,,,18.768885213998146,
AdvReactionDiff,Huron,1,nvec_16_cpu_upwind_True,0.00419012143954571,0.4990707176641555,0.015151515151515152,132.0,,,0.05998498201370239,
AdvReactionDiff,Huron,1,nvec_16_cpu_upwind_False,7.843475557481108e-06,0.4990707176641555,0.015151515151515152,132.0,,,0.05412708094809204,
AdvReactionDiff,Huron,1,nvec_16_cuda_upwind_True,0.004190121437227804,0.4990707176641555,0.015151515151515152,132.0,,,0.8452951989602298,
AdvReactionDiff,Huron,1,nvec_16_cuda_upwind_False,7.843477568145746e-06,0.4990707176641555,0.015151515151515152,132.0,,,1.21701442101039,
AdvReactionDiff,Huron,2,nvec_16_cpu_upwind_True,0.0034185179627835606,0.498101301546573,0.00909090909090909,220.0,,,0.12418645201250911,
AdvReactionDiff,Huron,2,nvec_16_cpu_upwind_False,2.499739128233866e-06,0.498101301546573,0.00909090909090909,220.0,,,0.12145592493470758,
AdvReactionDiff,Huron,2,nvec_16_cuda_upwind_True,0.003418517964086332,0.498101301546573,0.00909090909090909,220.0,,,2.065624332986772,
AdvReactionDiff,Huron,2,nvec_16_cuda_upwind_False,2.4997402462119857e-06,0.498101301546573,0.00909090909090909,220.0,,,3.017668614978902,
AdvReactionDiff,Huron,3,nvec_16_cpu_upwind_True,0.0035568629353073854,0.49870927898734113,0.006557377049180328,305.0,,,0.3136193719692528,
AdvReactionDiff,Huron,3,nvec_16_cpu_upwind_False,1.3675558372251704e-06,0.49870927898734113,0.006557377049180328,305.0,,,0.2700034980662167,
AdvReactionDiff,Huron,3,nvec_16_cuda_upwind_True,0.0035568629312615536,0.49870927898734113,0.006557377049180328,305.0,,,3.367466291063465,
AdvReactionDiff,Huron,3,nvec_16_cuda_upwind_False,1.3675564593996187e-06,0.49870927898734113,0.006557377049180328,305.0,,,5.625700577045791,
AdvReactionDiff,Huron,4,nvec_16_cpu_upwind_True,0.0033769380632866857,0.49960256592753616,0.005050505050505051,396.0,,,0.6134158199420199,
AdvReactionDiff,Huron,4,nvec_16_cpu_upwind_False,1.0144355082012794e-06,0.49960256592753616,0.005050505050505051,396.0,,,0.6121501260204241,
AdvReactionDiff,Huron,4,nvec_16_cuda_upwind_True,0.0033769380503550646,0.49960256592753616,0.005050505050505051,396.0,,,5.499643621966243,
AdvReactionDiff,Huron,4,nvec_16_cuda_upwind_False,1.0144362857022392e-06,0.49960256592753616,0.005050505050505051,396.0,,,8.465168597991578,
AdvReactionDiff,Chapala,1,nvec_16_cpu_upwind_True,0.006118151348977014,0.4992657009383336,0.010416666666666666,192.0,,,0.06452321505639702,
AdvReactionDiff,Chapala,1,nvec_16_cpu_upwind_False,3.1572893093780786e-06,0.4992657009383336,0.010416666666666666,192.0,,,0.0597785240970552,
AdvReactionDiff,Chapala,1,nvec_16_cuda_upwind_True,0.006118151342819332,0.4992657009383336,0.010416666666666666,192.0,,,1.4170568539993837,
AdvReactionDiff,Chapala,1,nvec_16_cuda_upwind_False,3.1572905164116006e-06,0.4992657009383336,0.010416666666666666,192.0,,,2.4770452169468626,
AdvReactionDiff,Chapala,2,nvec_16_cpu_upwind_True,0.006269954430878121,0.49911620155456093,0.0057306590257879654,349.0,,,0.19956946303136647,
AdvReactionDiff,Chapala,2,nvec_16_cpu_upwind_False,9.339784713631891e-07,0.49911620155456093,0.0057306590257879654,349.0,,,0.1945124709745869,
AdvReactionDiff,Chapala,2,nvec_16_cuda_upwind_True,0.006269954423347883,0.49911620155456093,0.0057306590257879654,349.0,,,3.6256047069327906,
AdvReactionDiff,Chapala,2,nvec_16_cuda_upwind_False,9.339796168210655e-07,0.49911620155456093,0.0057306590257879654,349.0,,,6.6543039119569585,
AdvReactionDiff,Chapala,3,nvec_16_cpu_upwind_True,0.005566657582737932,0.4996241219363929,0.00392156862745098,510.0,,,0.5731411029119045,
AdvReactionDiff,Chapala,3,nvec_16_cpu_upwind_False,5.548497475103186e-07,0.4996241219363929,0.00392156862745098,510.0,,,0.5654344770591706,
AdvReactionDiff,Chapala,3,nvec_16_cuda_upwind_True,0.00556665756233229,0.4996241219363929,0.00392156862745098,510.0,,,6.415846229996532,
AdvReactionDiff,Chapala,3,nvec_16_cuda_upwind_False,5.548505065939981e-07,0.4996241219363929,0.00392156862745098,510.0,,,11.883651779033244,
AdvReactionDiff,Chapala,4,nvec_16_cpu_upwind_True,0.004997253145712549,0.49996817122093007,0.0029717682020802376,673.0,,,0.9749988520052284,
AdvReactionDiff,Chapala,4,nvec_16_cpu_upwind_False,4.622966509396741e-07,0.49996817122093007,0.0029717682020802376,673.0,,,1.7696855609538034,
AdvReactionDiff,Chapala,4,nvec_16_cuda_upwind_True,0.004997253121181742,0.49996817122093007,0.0029717682020802376,673.0,,,8.46985869796481,
AdvReactionDiff,Chapala,4,nvec_16_cuda_upwind_False,4.622970975763525e-07,0.49996817122093007,0.0029717682020802376,673.0,,,18.307601770036854,
AdvReactionDiff,Ladoga,1,nvec_16_cpu_upwind_True,0.006713010721557564,0.4993987239864557,0.012121212121212121,165.0,,,0.07224947994109243,
AdvReactionDiff,Ladoga,1,nvec_16_cpu_upwind_False,7.877734474519543e-06,0.4993987239864557,0.012121212121212121,165.0,,,0.07139200996607542,
AdvReactionDiff,Ladoga,1,nvec_16_cuda_upwind_True,0.006713010715465093,0.4993987239864557,0.012121212121212121,165.0,,,1.1516859929542989,
AdvReactionDiff,Ladoga,1,nvec_16_cuda_upwind_False,7.877735754596492e-06,0.4993987239864557,0.012121212121212121,165.0,,,2.2226782590150833,
AdvReactionDiff,Ladoga,2,nvec_16_cpu_upwind_True,0.005519783468788615,0.4999704201538936,0.006825938566552901,293.0,,,0.25266702997032553,
AdvReactionDiff,Ladoga,2,nvec_16_cpu_upwind_False,2.4687728772406503e-06,0.4999704201538936,0.006825938566552901,293.0,,,0.2575605559395626,
AdvReactionDiff,Ladoga,2,nvec_16_cuda_upwind_True,0.005519783460809844,0.4999704201538936,0.006825938566552901,293.0,,,3.2868818760616705,
AdvReactionDiff,Ladoga,2,nvec_16_cuda_upwind_False,2.468774731825583e-06,0.4999704201538936,0.006825938566552901,293.0,,,5.323290096013807,
AdvReactionDiff,Ladoga,3,nvec_16_cpu_upwind_True,0.004810236297244389,0.49882579288563,0.004705882352941176,425.0,,,0.7895838690456003,
AdvReactionDiff,Ladoga,3,nvec_16_cpu_upwind_False,1.6561803763765691e-06,0.49882579288563,0.004705882352941176,425.0,,,0.9788497920380905,
AdvReactionDiff,Ladoga,3,nvec_16_cuda_upwind_True,0.004810236284416016,0.49882579288563,0.004705882352941176,425.0,,,5.434266185038723,
AdvReactionDiff,Ladoga,3,nvec_16_cuda_upwind_False,1.656182356920499e-06,0.49882579288563,0.004705882352941176,425.0,,,9.685602986020967,
AdvReactionDiff,Ladoga,4,nvec_16_cpu_upwind_True,0.0042220526090749185,0.49949170403849075,0.0036036036036036037,555.0,,,1.3568065990693867,
AdvReactionDiff,Ladoga,4,nvec_16_cpu_upwind_False,1.6776518819004308e-06,0.49949170403849075,0.0036036036036036037,555.0,,,2.6019348660483956,
AdvReactionDiff,Ladoga,4,nvec_16_cuda_upwind_True,0.004222052594935669,0.49949170403849075,0.0036036036036036037,555.0,,,7.184567393036559,
AdvReactionDiff,Ladoga,4,nvec_16_cuda_upwind_False,1.6776534566396371e-06,0.49949170403849075,0.0036036036036036037,555.0,,,14.23778153094463,
AdvReactionDiff,Patzcuaro,1,nvec_16_cpu_upwind_True,0.004010215512709447,0.49840693435795025,0.012121212121212121,165.0,,,0.06203949905466288,
AdvReactionDiff,Patzcuaro,1,nvec_16_cpu_upwind_False,5.878195479881665e-06,0.49840693435795025,0.012121212121212121,165.0,,,0.06506122904829681,
AdvReactionDiff,Patzcuaro,1,nvec_16_cuda_upwind_True,0.004010215508765159,0.49840693435795025,0.012121212121212121,165.0,,,1.050704302964732,
AdvReactionDiff,Patzcuaro,1,nvec_16_cuda_upwind_False,5.87819609353371e-06,0.49840693435795025,0.012121212121212121,165.0,,,1.6298795780166984,
AdvReactionDiff,Patzcuaro,2,nvec_16_cpu_upwind_True,0.004693558283350242,0.49820285012718646,0.00749063670411985,267.0,,,0.14969945407938212,
AdvReactionDiff,Patzcuaro,2,nvec_16_cpu_upwind_False,1.74609302084868e-06,0.49820285012718646,0.00749063670411985,267.0,,,0.11418385000433773,
AdvReactionDiff,Patzcuaro,2,nvec_16_cuda_upwind_True,0.004693558279294302,0.49820285012718646,0.00749063670411985,267.0,,,2.5465803659753874,
AdvReactionDiff,Patzcuaro,2,nvec_16_cuda_upwind_False,1.7460939697549056e-06,0.49820285012718646,0.00749063670411985,267.0,,,3.975584016996436,
AdvReactionDiff,Patzcuaro,3,nvec_16_cpu_upwind_True,0.004527763996140815,0.4986613539232748,0.005405405405405406,370.0,,,0.3608921089908108,
AdvReactionDiff,Patzcuaro,3,nvec_16_cpu_upwind_False,7.203912132851863e-07,0.4986613539232748,0.005405405405405406,370.0,,,0.30434786004479975,
AdvReactionDiff,Patzcuaro,3,nvec_16_cuda_upwind_True,0.00452776399288848,0.4986613539232748,0.005405405405405406,370.0,,,4.647406741045415,
AdvReactionDiff,Patzcuaro,3,nvec_16_cuda_upwind_False,7.203921099895767e-07,0.4986613539232748,0.005405405405405406,370.0,,,7.207599654095247,
AdvReactionDiff,Patzcuaro,4,nvec_16_cpu_upwind_True,0.004220158845142427,0.4993327725804258,0.004201680672268907,476.0,,,0.6683556470088661,
AdvReactionDiff,Patzcuaro,4,nvec_16_cpu_upwind_False,3.806615161629532e-07,0.4993327725804258,0.004201680672268907,476.0,,,0.7645747660426423,
AdvReactionDiff,Patzcuaro,4,nvec_16_cuda_upwind_True,0.004220158839674036,0.4993327725804258,0.004201680672268907,476.0,,,5.95366122701671,
AdvReactionDiff,Patzcuaro,4,nvec_16_cuda_upwind_False,3.8066221345227515e-07,0.4993327725804258,0.004201680672268907,476.0,,,10.96375212201383,
AdvReactionDiff,Baikal,1,nvec_16_cpu_upwind_True,0.001863229722529143,0.4980239567972712,0.00819672131147541,244.0,,,0.056356642046011984,
AdvReactionDiff,Baikal,1,nvec_16_cpu_upwind_False,5.02600422352967e-07,0.4980239567972712,0.00819672131147541,244.0,,,0.06383758806623518,
AdvReactionDiff,Baikal,1,nvec_16_cuda_upwind_True,0.0018632297220459496,0.4980239567972712,0.00819672131147541,244.0,,,1.5541878810618073,
AdvReactionDiff,Baikal,1,nvec_16_cuda_upwind_False,5.026004129199757e-07,0.4980239567972712,0.00819672131147541,244.0,,,2.0493215769529343,
AdvReactionDiff,Baikal,2,nvec_16_cpu_upwind_True,0.001785769334456175,0.49915139395634,0.0051813471502590676,386.0,,,0.12665775406640023,
AdvReactionDiff,Baikal,2,nvec_16_cpu_upwind_False,1.333317035862411e-07,0.49915139395634,0.0051813471502590676,386.0,,,0.10144391003996134,
AdvReactionDiff,Baikal,2,nvec_16_cuda_upwind_True,0.0017857693327722607,0.49915139395634,0.0051813471502590676,386.0,,,2.9593113489681855,
AdvReactionDiff,Baikal,2,nvec_16_cuda_upwind_False,1.333318028841949e-07,0.49915139395634,0.0051813471502590676,386.0,,,5.674746326054446,
AdvReactionDiff,Baikal,3,nvec_16_cpu_upwind_True,0.0018246863589515205,0.4996224071420788,0.0036429872495446266,549.0,,,0.29487398301716894,
AdvReactionDiff,Baikal,3,nvec_16_cpu_upwind_False,7.531467440702267e-08,0.4996224071420788,0.0036429872495446266,549.0,,,0.2761896359734237,
AdvReactionDiff,Baikal,3,nvec_16_cuda_upwind_True,0.0018246863567087227,0.4996224071420788,0.0036429872495446266,549.0,,,5.5424303660402074,
AdvReactionDiff,Baikal,3,nvec_16_cuda_upwind_False,7.531475917142506e-08,0.4996224071420788,0.0036429872495446266,549.0,,,10.861055218963884,
AdvReactionDiff,Baikal,4,nvec_16_cpu_upwind_True,0.0016690688649502435,0.49969039555585976,0.0027816411682892906,719.0,,,0.6233166449237615,
AdvReactionDiff,Baikal,4,nvec_16_cpu_upwind_False,6.639676706147851e-08,0.49969039555585976,0.0027816411682892906,719.0,,,0.5881613009842113,
AdvReactionDiff,Baikal,4,nvec_16_cuda_upwind_True,0.00166906886092209,0.49969039555585976,0.0027816411682892906,719.0,,,7.636540430015884,
AdvReactionDiff,Baikal,4,nvec_16_cuda_upwind_False,6.639682111258663e-08,0.49969039555585976,0.0027816411682892906,719.0,,,16.735229796962813,
AdvReactionDiff,Santa Maria del Oro,1,nvec_16_cpu_upwind_True,0.015136683138652691,0.4983240396829759,0.014184397163120567,141.0,,,0.11382843006867915,
AdvReactionDiff,Santa Maria del Oro,1,nvec_16_cpu_upwind_False,2.0108445548197906e-05,0.4983240396829759,0.014184397163120567,141.0,,,0.0749920989619568,
AdvReactionDiff,Santa Maria del Oro,1,nvec_16_cuda_upwind_True,0.015136683128098865,0.4983240396829759,0.014184397163120567,141.0,,,1.294096119934693,
AdvReactionDiff,Santa Maria del Oro,1,nvec_16_cuda_upwind_False,2.010844598978255e-05,0.4983240396829759,0.014184397163120567,141.0,,,1.9642830649390817,
AdvReactionDiff,Santa Maria del Oro,2,nvec_16_cpu_upwind_True,0.011377872187413023,0.49834671295355787,0.007246376811594203,276.0,,,0.3968343419255689,
AdvReactionDiff,Santa Maria del Oro,2,nvec_16_cpu_upwind_False,5.30786821466013e-06,0.49834671295355787,0.007246376811594203,276.0,,,0.47402678709477186,
AdvReactionDiff,Santa Maria del Oro,2,nvec_16_cuda_upwind_True,0.011377872176736394,0.49834671295355787,0.007246376811594203,276.0,,,3.13805233000312,
AdvReactionDiff,Santa Maria del Oro,2,nvec_16_cuda_upwind_False,5.307869606094891e-06,0.49834671295355787,0.007246376811594203,276.0,,,5.266689175972715,
AdvReactionDiff,Santa Maria del Oro,3,nvec_16_cpu_upwind_True,0.00929184375057358,0.499694401698981,0.004901960784313725,408.0,,,1.0636330879060552,
AdvReactionDiff,Santa Maria del Oro,3,nvec_16_cpu_upwind_False,2.9746860323804853e-06,0.499694401698981,0.004901960784313725,408.0,,,1.9443763359449804,
AdvReactionDiff,Santa Maria del Oro,3,nvec_16_cuda_upwind_True,0.00929184372064873,0.499694401698981,0.004901960784313725,408.0,,,5.11190668400377,
AdvReactionDiff,Santa Maria del Oro,3,nvec_16_cuda_upwind_False,2.9746881506265626e-06,0.499694401698981,0.004901960784313725,408.0,,,9.41215111198835,
AdvReactionDiff,Santa Maria del Oro,4,nvec_16_cpu_upwind_True,0.007769184218630625,0.49935622796538354,0.0036968576709796672,541.0,,,2.3181350969243795,
AdvReactionDiff,Santa Maria del Oro,4,nvec_16_cpu_upwind_False,2.9829080863021372e-06,0.49935622796538354,0.0036968576709796672,541.0,,,5.20178692904301,
AdvReactionDiff,Santa Maria del Oro,4,nvec_16_cuda_upwind_True,0.007769184184588483,0.49935622796538354,0.0036968576709796672,541.0,,,6.9648668098961934,
AdvReactionDiff,Santa Maria del Oro,4,nvec_16_cuda_upwind_False,2.982910008607915e-06,0.49935622796538354,0.0036968576709796672,541.0,,,14.074486186960712,
AdvReactionDiff,Balkhash,1,nvec_16_cpu_upwind_True,0.001870675932954332,0.49892228323959203,0.01,200.0,,,0.05802713008597493,
AdvReactionDiff,Balkhash,1,nvec_16_cpu_upwind_False,1.3877279063056216e-06,0.49892228323959203,0.01,200.0,,,0.057638784986920655,
AdvReactionDiff,Balkhash,1,nvec_16_cuda_upwind_True,0.0018706759328720986,0.49892228323959203,0.01,200.0,,,0.8920226939953864,
AdvReactionDiff,Balkhash,1,nvec_16_cuda_upwind_False,1.3877279525141156e-06,0.49892228323959203,0.01,200.0,,,1.5220250509446487,
AdvReactionDiff,Balkhash,2,nvec_16_cpu_upwind_True,0.0021905633105612863,0.4988373459146227,0.006369426751592357,314.0,,,0.08235707099083811,
AdvReactionDiff,Balkhash,2,nvec_16_cpu_upwind_False,4.906387131912875e-07,0.4988373459146227,0.006369426751592357,314.0,,,0.08057685801759362,
AdvReactionDiff,Balkhash,2,nvec_16_cuda_upwind_True,0.0021905633094266674,0.4988373459146227,0.006369426751592357,314.0,,,2.3224877329776064,
AdvReactionDiff,Balkhash,2,nvec_16_cuda_upwind_False,4.906386026765981e-07,0.4988373459146227,0.006369426751592357,314.0,,,3.9334681449690834,
AdvReactionDiff,Balkhash,3,nvec_16_cpu_upwind_True,0.00224930185207046,0.49998721137539176,0.004878048780487805,410.0,,,0.16843285504728556,
AdvReactionDiff,Balkhash,3,nvec_16_cpu_upwind_False,2.7844640569322065e-07,0.49998721137539176,0.004878048780487805,410.0,,,0.13834776997100562,
AdvReactionDiff,Balkhash,3,nvec_16_cuda_upwind_True,0.002249301849040876,0.49998721137539176,0.004878048780487805,410.0,,,4.021276687970385,
AdvReactionDiff,Balkhash,3,nvec_16_cuda_upwind_False,2.7844631415461584e-07,0.49998721137539176,0.004878048780487805,410.0,,,6.87985290796496,
AdvReactionDiff,Balkhash,4,nvec_16_cpu_upwind_True,0.0021173459628544993,0.49982585314885786,0.003816793893129771,524.0,,,0.3295127709861845,
AdvReactionDiff,Balkhash,4,nvec_16_cpu_upwind_False,1.956874076389572e-07,0.49982585314885786,0.003816793893129771,524.0,,,0.27856536593753844,
AdvReactionDiff,Balkhash,4,nvec_16_cuda_upwind_True,0.002117345961096925,0.49982585314885786,0.003816793893129771,524.0,,,5.660431811935268,
AdvReactionDiff,Balkhash,4,nvec_16_cuda_upwind_False,1.9568723300482472e-07,0.49982585314885786,0.003816793893129771,524.0,,,9.915760613977909,
AdvReactionDiff,Zirahuen,1,nvec_16_cpu_upwind_True,0.010468574037396547,0.49964931009098396,0.014492753623188406,138.0,,,0.10548919206485152,
AdvReactionDiff,Zirahuen,1,nvec_16_cpu_upwind_False,1.7199847713575882e-05,0.49964931009098396,0.014492753623188406,138.0,,,0.07720627507660538,
AdvReactionDiff,Zirahuen,1,nvec_16_cuda_upwind_True,0.0104685740443324,0.49964931009098396,0.014492753623188406,138.0,,,1.1202586740255356,
AdvReactionDiff,Zirahuen,1,nvec_16_cuda_upwind_False,1.7199845351838164e-05,0.49964931009098396,0.014492753623188406,138.0,,,1.7483461510855705,
AdvReactionDiff,Zirahuen,2,nvec_16_cpu_upwind_True,0.008710094820278208,0.49950941998222964,0.007462686567164179,268.0,,,0.30977797810919583,
AdvReactionDiff,Zirahuen,2,nvec_16_cpu_upwind_False,4.479865613641147e-06,0.49950941998222964,0.007462686567164179,268.0,,,0.28369386098347604,
AdvReactionDiff,Zirahuen,2,nvec_16_cuda_upwind_True,0.008710094814013608,0.49950941998222964,0.007462686567164179,268.0,,,2.971110408892855,
AdvReactionDiff,Zirahuen,2,nvec_16_cuda_upwind_False,4.47986392195261e-06,0.49950941998222964,0.007462686567164179,268.0,,,4.862649215967394,
AdvReactionDiff,Zirahuen,3,nvec_16_cpu_upwind_True,0.007231857070719713,0.4995474689832731,0.005089058524173028,393.0,,,0.7911742029245943,
AdvReactionDiff,Zirahuen,3,nvec_16_cpu_upwind_False,2.506920742465944e-06,0.4995474689832731,0.005089058524173028,393.0,,,1.0921576430555433,
AdvReactionDiff,Zirahuen,3,nvec_16_cuda_upwind_True,0.007231857057620099,0.4995474689832731,0.005089058524173028,393.0,,,5.092059912043624,
AdvReactionDiff,Zirahuen,3,nvec_16_cuda_upwind_False,2.5069194612993388e-06,0.4995474689832731,0.005089058524173028,393.0,,,8.610193595988676,
AdvReactionDiff,Zirahuen,4,nvec_16_cpu_upwind_True,0.006130195953047954,0.49917420853187183,0.0038461538461538464,520.0,,,1.3758785300888121,
